sales_id,order_id,product_id,price_per_unit,quantity,total_sales,customer_id,order_date,order_month,delivery_date,age,city,state,country,gender,product_type,product_name,size,colour
2741,547,384,94,1,94,163,2021-10-19,10,2021-10-30,20,Port Elliechester,Australian Capital Territory,Australia,Others,Shirt,Henley,XL,violet
2742,547,1245,112,3,336,163,2021-10-19,10,2021-10-30,20,Port Elliechester,Australian Capital Territory,Australia,Others,Trousers,Tracksuit Bottoms,XS,blue
2743,547,479,118,2,236,163,2021-10-19,10,2021-10-30,20,Port Elliechester,Australian Capital Territory,Australia,Others,Jacket,Puffer,XL,blue
2744,547,1162,99,1,99,163,2021-10-19,10,2021-10-30,20,Port Elliechester,Australian Capital Territory,Australia,Others,Trousers,High-Waisted,M,orange
2745,547,48,104,2,208,163,2021-10-19,10,2021-10-30,20,Port Elliechester,Australian Capital Territory,Australia,Others,Shirt,Dress,L,yellow
2746,548,141,91,3,273,135,2021-07-17,7,2021-07-26,25,Port Abigail,Western Australia,Australia,Others,Shirt,Linen,S,red
2747,548,831,117,2,234,135,2021-07-17,7,2021-07-26,25,Port Abigail,Western Australia,Australia,Others,Jacket,Shearling,S,indigo
2748,549,286,105,3,315,401,2021-06-02,6,2021-06-09,73,Sarahstad,Western Australia,Australia,Others,Shirt,Cuban Collar,S,orange
2749,550,63,104,3,312,26,2021-08-04,8,2021-08-09,50,New Oliverside,New South Wales,Australia,Others,Shirt,Dress,L,indigo
2750,550,707,119,2,238,26,2021-08-04,8,2021-08-09,50,New Oliverside,New South Wales,Australia,Others,Jacket,Trench Coat,M,orange
2751,550,399,119,1,119,26,2021-08-04,8,2021-08-09,50,New Oliverside,New South Wales,Australia,Others,Shirt,Casual Slim Fit,XL,yellow
2752,550,623,112,2,224,26,2021-08-04,8,2021-08-09,50,New Oliverside,New South Wales,Australia,Others,Jacket,Cardigan,L,indigo
2753,550,1233,112,3,336,26,2021-08-04,8,2021-08-09,50,New Oliverside,New South Wales,Australia,Others,Trousers,Tracksuit Bottoms,L,orange
2754,550,97,118,1,118,26,2021-08-04,8,2021-08-09,50,New Oliverside,New South Wales,Australia,Others,Shirt,Flannel,M,indigo
2755,551,1091,115,3,345,330,2021-09-16,9,2021-09-18,47,Lincolnbury,Victoria,Australia,Male,Trousers,Cropped,S,orange
2756,552,610,112,2,224,264,2021-01-10,1,2021-01-17,40,Port Michael,Queensland,Australia,Male,Jacket,Cardigan,XS,green
2757,552,857,113,3,339,264,2021-01-10,1,2021-01-17,40,Port Michael,Queensland,Australia,Male,Trousers,Chinos,M,green
2758,552,898,94,2,188,264,2021-01-10,1,2021-01-17,40,Port Michael,Queensland,Australia,Male,Trousers,Cords,L,blue
2759,552,1138,102,2,204,264,2021-01-10,1,2021-01-17,40,Port Michael,Queensland,Australia,Male,Trousers,Cargo Pants,L,green
2760,552,1114,115,3,345,264,2021-01-10,1,2021-01-17,40,Port Michael,Queensland,Australia,Male,Trousers,Cropped,XL,indigo
2761,552,84,118,3,354,264,2021-01-10,1,2021-01-17,40,Port Michael,Queensland,Australia,Male,Shirt,Flannel,XL,yellow
2762,553,946,97,3,291,49,2021-03-06,3,2021-03-14,56,Port Alyssa,Queensland,Australia,Female,Trousers,Slim-Fit,S,red
2763,553,658,93,1,93,49,2021-03-06,3,2021-03-14,56,Port Alyssa,Queensland,Australia,Female,Jacket,Coach,L,indigo
2764,553,1118,115,2,230,49,2021-03-06,3,2021-03-14,56,Port Alyssa,Queensland,Australia,Female,Trousers,Cropped,L,violet
2765,553,973,97,1,97,49,2021-03-06,3,2021-03-14,56,Port Alyssa,Queensland,Australia,Female,Trousers,Slim-Fit,L,indigo
2766,553,303,105,1,105,49,2021-03-06,3,2021-03-14,56,Port Alyssa,Queensland,Australia,Female,Shirt,Cuban Collar,L,blue
2767,554,1127,102,3,306,842,2021-05-07,5,2021-05-26,70,Port Kiara,Western Australia,Australia,Others,Trousers,Cargo Pants,M,orange
2768,554,870,113,2,226,842,2021-05-07,5,2021-05-26,70,Port Kiara,Western Australia,Australia,Others,Trousers,Chinos,XS,violet
2769,555,282,105,2,210,922,2021-09-03,9,2021-09-09,53,Jordanburgh,Victoria,Australia,Others,Shirt,Cuban Collar,M,red
2770,555,358,94,2,188,922,2021-09-03,9,2021-09-09,53,Jordanburgh,Victoria,Australia,Others,Shirt,Henley,L,orange
2771,555,575,100,1,100,922,2021-09-03,9,2021-09-09,53,Jordanburgh,Victoria,Australia,Others,Jacket,Bomber,XS,green
2772,555,526,98,3,294,922,2021-09-03,9,2021-09-09,53,Jordanburgh,Victoria,Australia,Others,Jacket,Leather,S,red
2773,555,3,96,1,96,922,2021-09-03,9,2021-09-09,53,Jordanburgh,Victoria,Australia,Others,Shirt,Oxford Cloth,L,red
2774,555,928,96,1,96,922,2021-09-03,9,2021-09-09,53,Jordanburgh,Victoria,Australia,Others,Trousers,Drawstring,L,green
2775,556,202,98,2,196,566,2021-07-30,7,2021-08-01,23,O'keefeton,Tasmania,Australia,Male,Shirt,Camp Collared,M,indigo
2776,556,459,118,2,236,566,2021-07-30,7,2021-08-01,23,O'keefeton,Tasmania,Australia,Male,Jacket,Puffer,XL,red
2777,556,595,112,2,224,566,2021-07-30,7,2021-08-01,23,O'keefeton,Tasmania,Australia,Male,Jacket,Cardigan,XS,red
2778,556,530,98,2,196,566,2021-07-30,7,2021-08-01,23,O'keefeton,Tasmania,Australia,Male,Jacket,Leather,XS,orange
2779,556,968,97,3,291,566,2021-07-30,7,2021-08-01,23,O'keefeton,Tasmania,Australia,Male,Trousers,Slim-Fit,L,blue
2780,556,238,106,2,212,566,2021-07-30,7,2021-08-01,23,O'keefeton,Tasmania,Australia,Male,Shirt,Chambray,L,indigo
2781,557,850,113,3,339,504,2021-04-19,4,2021-04-24,56,Emilymouth,Northern Territory,Australia,Others,Trousers,Chinos,XS,yellow
2782,557,1003,106,3,318,504,2021-04-19,4,2021-04-24,56,Emilymouth,Northern Territory,Australia,Others,Trousers,Wool,L,blue
2783,557,1070,93,1,93,504,2021-04-19,4,2021-04-24,56,Emilymouth,Northern Territory,Australia,Others,Trousers,Joggers,XS,blue
2784,557,350,94,3,282,504,2021-04-19,4,2021-04-24,56,Emilymouth,Northern Territory,Australia,Others,Shirt,Henley,XS,red
2785,557,66,104,3,312,504,2021-04-19,4,2021-04-24,56,Emilymouth,Northern Territory,Australia,Others,Shirt,Dress,S,violet
2786,557,1211,105,2,210,504,2021-04-19,4,2021-04-24,56,Emilymouth,Northern Territory,Australia,Others,Trousers,Pleated,S,blue
2787,558,5,96,1,96,729,2021-03-02,3,2021-03-18,54,Cameronport,South Australia,Australia,Female,Shirt,Oxford Cloth,XS,orange
2788,558,1115,115,2,230,729,2021-03-02,3,2021-03-18,54,Cameronport,South Australia,Australia,Female,Trousers,Cropped,XS,violet
2789,558,398,119,1,119,729,2021-03-02,3,2021-03-18,54,Cameronport,South Australia,Australia,Female,Shirt,Casual Slim Fit,L,yellow
2790,558,513,102,2,204,729,2021-03-02,3,2021-03-18,54,Cameronport,South Australia,Australia,Female,Jacket,Windbreaker,L,blue
2791,558,233,106,3,318,729,2021-03-02,3,2021-03-18,54,Cameronport,South Australia,Australia,Female,Shirt,Chambray,L,blue
2792,558,222,106,2,212,729,2021-03-02,3,2021-03-18,54,Cameronport,South Australia,Australia,Female,Shirt,Chambray,M,yellow
2793,559,305,105,2,210,611,2021-03-03,3,2021-03-15,67,West Hayleyhaven,New South Wales,Australia,Female,Shirt,Cuban Collar,XS,indigo
2794,559,185,98,3,294,611,2021-03-03,3,2021-03-15,67,West Hayleyhaven,New South Wales,Australia,Female,Shirt,Camp Collared,XS,yellow
2795,559,532,98,2,196,611,2021-03-03,3,2021-03-15,67,West Hayleyhaven,New South Wales,Australia,Female,Jacket,Leather,M,orange
2796,559,568,100,1,100,611,2021-03-03,3,2021-03-15,67,West Hayleyhaven,New South Wales,Australia,Female,Jacket,Bomber,L,orange
2797,559,550,98,2,196,611,2021-03-03,3,2021-03-15,67,West Hayleyhaven,New South Wales,Australia,Female,Jacket,Leather,XS,indigo
2798,559,729,119,3,357,611,2021-03-03,3,2021-03-15,67,West Hayleyhaven,New South Wales,Australia,Female,Jacket,Trench Coat,XL,indigo
2799,559,968,97,2,194,611,2021-03-03,3,2021-03-15,67,West Hayleyhaven,New South Wales,Australia,Female,Trousers,Slim-Fit,L,blue
2800,560,144,91,2,182,11,2021-05-28,5,2021-06-05,39,Georgeland,Northern Territory,Australia,Others,Shirt,Linen,XL,red
2801,560,590,100,2,200,11,2021-05-28,5,2021-06-05,39,Georgeland,Northern Territory,Australia,Others,Jacket,Bomber,XS,violet
2802,561,1067,93,3,279,764,2021-02-15,2,2021-03-13,32,Hettingerfort,Western Australia,Australia,Others,Trousers,Joggers,M,green
2803,561,878,94,1,94,764,2021-02-15,2,2021-03-13,32,Hettingerfort,Western Australia,Australia,Others,Trousers,Cords,L,red
2804,561,672,113,3,339,764,2021-02-15,2,2021-03-13,32,Hettingerfort,Western Australia,Australia,Others,Jacket,Parka,M,orange
2805,562,336,109,2,218,632,2021-09-19,9,2021-10-03,55,South Anthonyburgh,Northern Territory,Australia,Others,Shirt,Mandarin Collar,S,blue
2806,562,1216,105,2,210,632,2021-09-19,9,2021-10-03,55,South Anthonyburgh,Northern Territory,Australia,Others,Trousers,Pleated,S,indigo
2807,562,375,94,3,282,632,2021-09-19,9,2021-10-03,55,South Anthonyburgh,Northern Territory,Australia,Others,Shirt,Henley,XS,indigo
2808,562,628,112,3,336,632,2021-09-19,9,2021-10-03,55,South Anthonyburgh,Northern Territory,Australia,Others,Jacket,Cardigan,L,violet
2809,562,210,106,3,318,632,2021-09-19,9,2021-10-03,55,South Anthonyburgh,Northern Territory,Australia,Others,Shirt,Chambray,XS,red
2810,563,798,91,1,91,611,2021-07-04,7,2021-07-16,67,West Hayleyhaven,New South Wales,Australia,Female,Jacket,Pullover,L,indigo
2811,563,1045,90,3,270,611,2021-07-04,7,2021-07-16,67,West Hayleyhaven,New South Wales,Australia,Female,Trousers,Relaxed Leg,XS,violet
2812,563,164,91,3,273,611,2021-07-04,7,2021-07-16,67,West Hayleyhaven,New South Wales,Australia,Female,Shirt,Linen,XL,blue
2813,563,409,119,1,119,611,2021-07-04,7,2021-07-16,67,West Hayleyhaven,New South Wales,Australia,Female,Shirt,Casual Slim Fit,XL,blue
2814,563,1005,106,2,212,611,2021-07-04,7,2021-07-16,67,West Hayleyhaven,New South Wales,Australia,Female,Trousers,Wool,XS,indigo
2815,563,930,96,1,96,611,2021-07-04,7,2021-07-16,67,West Hayleyhaven,New South Wales,Australia,Female,Trousers,Drawstring,XS,blue
2816,563,522,102,2,204,611,2021-07-04,7,2021-07-16,67,West Hayleyhaven,New South Wales,Australia,Female,Jacket,Windbreaker,M,violet
2817,564,991,106,1,106,583,2021-08-23,8,2021-09-19,52,Leomouth,Northern Territory,Australia,Others,Trousers,Wool,S,yellow
2818,564,838,117,3,351,583,2021-08-23,8,2021-09-19,52,Leomouth,Northern Territory,Australia,Others,Jacket,Shearling,L,violet
2819,564,908,94,2,188,583,2021-08-23,8,2021-09-19,52,Leomouth,Northern Territory,Australia,Others,Trousers,Cords,L,violet
2820,565,1100,115,1,115,442,2021-02-25,2,2021-03-15,26,Port Chloe,New South Wales,Australia,Others,Trousers,Cropped,XS,green
2821,565,833,117,1,117,442,2021-02-25,2,2021-03-15,26,Port Chloe,New South Wales,Australia,Others,Jacket,Shearling,L,indigo
2822,565,831,117,2,234,442,2021-02-25,2,2021-03-15,26,Port Chloe,New South Wales,Australia,Others,Jacket,Shearling,S,indigo
2823,565,1244,112,1,112,442,2021-02-25,2,2021-03-15,26,Port Chloe,New South Wales,Australia,Others,Trousers,Tracksuit Bottoms,XL,green
2824,565,610,112,1,112,442,2021-02-25,2,2021-03-15,26,Port Chloe,New South Wales,Australia,Others,Jacket,Cardigan,XS,green
2825,566,44,104,1,104,614,2021-07-24,7,2021-08-10,45,Samuelside,New South Wales,Australia,Others,Shirt,Dress,XL,orange
2826,566,160,91,2,182,614,2021-07-24,7,2021-08-10,45,Samuelside,New South Wales,Australia,Others,Shirt,Linen,XS,blue
2827,566,4,96,3,288,614,2021-07-24,7,2021-08-10,45,Samuelside,New South Wales,Australia,Others,Shirt,Oxford Cloth,XL,red
2828,566,754,109,2,218,614,2021-07-24,7,2021-08-10,45,Samuelside,New South Wales,Australia,Others,Jacket,Peacoat,XL,green
2829,567,1234,112,1,112,104,2021-06-21,6,2021-06-23,73,Joelland,Australian Capital Territory,Australia,Others,Trousers,Tracksuit Bottoms,XL,orange
2830,567,556,98,1,98,104,2021-06-21,6,2021-06-23,73,Joelland,Australian Capital Territory,Australia,Others,Jacket,Leather,S,violet
2831,567,1236,112,1,112,104,2021-06-21,6,2021-06-23,73,Joelland,Australian Capital Territory,Australia,Others,Trousers,Tracksuit Bottoms,S,yellow
2832,567,827,117,1,117,104,2021-06-21,6,2021-06-23,73,Joelland,Australian Capital Territory,Australia,Others,Jacket,Shearling,M,blue
2833,567,3,96,2,192,104,2021-06-21,6,2021-06-23,73,Joelland,Australian Capital Territory,Australia,Others,Shirt,Oxford Cloth,L,red
2834,567,778,91,1,91,104,2021-06-21,6,2021-06-23,73,Joelland,Australian Capital Territory,Australia,Others,Jacket,Pullover,L,orange
2835,567,953,97,1,97,104,2021-06-21,6,2021-06-23,73,Joelland,Australian Capital Territory,Australia,Others,Trousers,Slim-Fit,L,orange
2836,568,824,117,2,234,783,2021-01-09,1,2021-01-22,49,North Avabury,South Australia,Australia,Female,Jacket,Shearling,XL,green
2837,568,989,106,2,212,783,2021-01-09,1,2021-01-22,49,North Avabury,South Australia,Australia,Female,Trousers,Wool,XL,orange
2838,568,366,94,1,94,783,2021-01-09,1,2021-01-22,49,North Avabury,South Australia,Australia,Female,Shirt,Henley,S,green
2839,568,596,112,3,336,783,2021-01-09,1,2021-01-22,49,North Avabury,South Australia,Australia,Female,Jacket,Cardigan,S,red
2840,569,194,98,3,294,757,2021-03-16,3,2021-04-06,31,East Xavier,New South Wales,Australia,Others,Shirt,Camp Collared,XL,green
2841,569,688,113,3,339,757,2021-03-16,3,2021-04-06,31,East Xavier,New South Wales,Australia,Others,Jacket,Parka,L,blue
2842,569,548,98,1,98,757,2021-03-16,3,2021-04-06,31,East Xavier,New South Wales,Australia,Others,Jacket,Leather,L,blue
2843,569,1240,112,2,224,757,2021-03-16,3,2021-04-06,31,East Xavier,New South Wales,Australia,Others,Trousers,Tracksuit Bottoms,XS,green
2844,570,451,107,1,107,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Jacket,Denim,S,violet
2845,570,111,92,2,184,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Shirt,Denim,S,orange
2846,570,125,92,2,184,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Shirt,Denim,XS,blue
2847,570,554,98,1,98,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Jacket,Leather,XL,indigo
2848,570,23,96,3,288,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Shirt,Oxford Cloth,L,blue
2849,570,457,118,1,118,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Jacket,Puffer,M,red
2850,570,1236,112,3,336,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Trousers,Tracksuit Bottoms,S,yellow
2851,570,797,91,3,273,81,2021-03-09,3,2021-03-14,30,Spencerborough,Western Australia,Australia,Female,Jacket,Pullover,M,indigo
2852,571,509,102,3,306,472,2021-02-02,2,2021-02-10,57,Parisianmouth,Queensland,Australia,Male,Jacket,Windbreaker,XL,green
2853,571,1082,93,2,186,472,2021-02-02,2,2021-02-10,57,Parisianmouth,Queensland,Australia,Male,Trousers,Joggers,M,violet
2854,571,845,113,2,226,472,2021-02-02,2,2021-02-10,57,Parisianmouth,Queensland,Australia,Male,Trousers,Chinos,XS,orange
2855,571,299,105,3,315,472,2021-02-02,2,2021-02-10,57,Parisianmouth,Queensland,Australia,Male,Shirt,Cuban Collar,XL,green
2856,571,417,119,3,357,472,2021-02-02,2,2021-02-10,57,Parisianmouth,Queensland,Australia,Male,Shirt,Casual Slim Fit,M,violet
2857,571,633,93,1,93,472,2021-02-02,2,2021-02-10,57,Parisianmouth,Queensland,Australia,Male,Jacket,Coach,L,red
2858,572,240,106,2,212,479,2021-01-01,1,2021-01-06,20,Mullerberg,Western Australia,Australia,Others,Shirt,Chambray,XS,violet
2859,572,906,94,2,188,479,2021-01-01,1,2021-01-06,20,Mullerberg,Western Australia,Australia,Others,Trousers,Cords,S,violet
2860,572,316,109,3,327,479,2021-01-01,1,2021-01-06,20,Mullerberg,Western Australia,Australia,Others,Shirt,Mandarin Collar,S,red
2861,572,90,118,3,354,479,2021-01-01,1,2021-01-06,20,Mullerberg,Western Australia,Australia,Others,Shirt,Flannel,XS,blue
2862,573,749,109,2,218,736,2021-01-02,1,2021-01-09,55,Doylebury,Victoria,Australia,Female,Jacket,Peacoat,XL,yellow
2863,573,312,105,3,315,736,2021-01-02,1,2021-01-09,55,Doylebury,Victoria,Australia,Female,Shirt,Cuban Collar,M,violet
2864,573,138,92,1,92,736,2021-01-02,1,2021-01-09,55,Doylebury,Victoria,Australia,Female,Shirt,Denim,L,violet
2865,574,1095,115,3,345,434,2021-06-21,6,2021-07-03,20,West Amber,Western Australia,Australia,Others,Trousers,Cropped,XS,yellow
2866,574,1038,90,1,90,434,2021-06-21,6,2021-07-03,20,West Amber,Western Australia,Australia,Others,Trousers,Relaxed Leg,L,blue
2867,574,195,98,1,98,434,2021-06-21,6,2021-07-03,20,West Amber,Western Australia,Australia,Others,Shirt,Camp Collared,XS,blue
2868,575,753,109,1,109,54,2021-08-14,8,2021-08-16,62,West Alyssa,Queensland,Australia,Others,Jacket,Peacoat,L,green
2869,575,793,91,2,182,54,2021-08-14,8,2021-08-16,62,West Alyssa,Queensland,Australia,Others,Jacket,Pullover,L,blue
2870,575,78,118,3,354,54,2021-08-14,8,2021-08-16,62,West Alyssa,Queensland,Australia,Others,Shirt,Flannel,L,orange
2871,575,537,98,2,196,54,2021-08-14,8,2021-08-16,62,West Alyssa,Queensland,Australia,Others,Jacket,Leather,M,yellow
2872,576,1073,93,1,93,218,2021-04-26,4,2021-05-05,78,Lake Lucas,Queensland,Australia,Others,Trousers,Joggers,L,blue
2873,576,605,112,3,336,218,2021-04-26,4,2021-05-05,78,Lake Lucas,Queensland,Australia,Others,Jacket,Cardigan,XS,yellow
2874,576,968,97,2,194,218,2021-04-26,4,2021-05-05,78,Lake Lucas,Queensland,Australia,Others,Trousers,Slim-Fit,L,blue
2875,576,748,109,3,327,218,2021-04-26,4,2021-05-05,78,Lake Lucas,Queensland,Australia,Others,Jacket,Peacoat,L,yellow
2876,576,395,119,1,119,218,2021-04-26,4,2021-05-05,78,Lake Lucas,Queensland,Australia,Others,Shirt,Casual Slim Fit,XS,yellow
2877,577,778,91,3,273,840,2021-02-20,2,2021-03-12,25,Islamouth,Western Australia,Australia,Others,Jacket,Pullover,L,orange
2878,577,1249,112,2,224,840,2021-02-20,2,2021-03-12,25,Islamouth,Western Australia,Australia,Others,Trousers,Tracksuit Bottoms,XL,blue
2879,577,372,94,2,188,840,2021-02-20,2,2021-03-12,25,Islamouth,Western Australia,Australia,Others,Shirt,Henley,M,blue
2880,577,1056,93,3,279,840,2021-02-20,2,2021-03-12,25,Islamouth,Western Australia,Australia,Others,Trousers,Joggers,S,orange
2881,577,1077,93,3,279,840,2021-02-20,2,2021-03-12,25,Islamouth,Western Australia,Australia,Others,Trousers,Joggers,M,indigo
2882,577,203,98,3,294,840,2021-02-20,2,2021-03-12,25,Islamouth,Western Australia,Australia,Others,Shirt,Camp Collared,L,indigo
2883,577,761,109,2,218,840,2021-02-20,2,2021-03-12,25,Islamouth,Western Australia,Australia,Others,Jacket,Peacoat,S,indigo
2884,578,478,118,2,236,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Jacket,Puffer,L,blue
2885,578,442,107,2,214,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Jacket,Denim,M,blue
2886,578,987,106,1,106,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Trousers,Wool,M,orange
2887,578,115,92,2,184,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Shirt,Denim,XS,yellow
2888,578,904,94,1,94,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Trousers,Cords,XL,indigo
2889,578,1072,93,2,186,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Trousers,Joggers,M,blue
2890,578,784,91,3,273,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Jacket,Pullover,XL,yellow
2891,578,797,91,1,91,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Jacket,Pullover,M,indigo
2892,578,1127,102,1,102,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Trousers,Cargo Pants,M,orange
2893,578,892,94,3,282,926,2021-05-09,5,2021-05-12,68,East Jasper,Northern Territory,Australia,Others,Trousers,Cords,M,green
2894,579,222,106,2,212,501,2021-03-28,3,2021-04-20,73,Kiehnchester,Tasmania,Australia,Others,Shirt,Chambray,M,yellow
2895,579,989,106,2,212,501,2021-03-28,3,2021-04-20,73,Kiehnchester,Tasmania,Australia,Others,Trousers,Wool,XL,orange
2896,579,477,118,1,118,501,2021-03-28,3,2021-04-20,73,Kiehnchester,Tasmania,Australia,Others,Jacket,Puffer,M,blue
2897,579,1064,93,1,93,501,2021-03-28,3,2021-04-20,73,Kiehnchester,Tasmania,Australia,Others,Trousers,Joggers,XL,yellow
2898,579,37,104,1,104,501,2021-03-28,3,2021-04-20,73,Kiehnchester,Tasmania,Australia,Others,Shirt,Dress,M,red
2899,579,434,107,1,107,501,2021-03-28,3,2021-04-20,73,Kiehnchester,Tasmania,Australia,Others,Jacket,Denim,XL,yellow
2900,580,433,107,2,214,171,2021-04-30,4,2021-05-09,80,South Gabriel,Western Australia,Australia,Others,Jacket,Denim,L,yellow
2901,580,37,104,2,208,171,2021-04-30,4,2021-05-09,80,South Gabriel,Western Australia,Australia,Others,Shirt,Dress,M,red
2902,580,159,91,2,182,171,2021-04-30,4,2021-05-09,80,South Gabriel,Western Australia,Australia,Others,Shirt,Linen,XL,green
2903,580,657,93,1,93,171,2021-04-30,4,2021-05-09,80,South Gabriel,Western Australia,Australia,Others,Jacket,Coach,M,indigo
2904,581,721,119,2,238,708,2021-05-09,5,2021-05-29,51,West Olivertown,Western Australia,Australia,Others,Jacket,Trench Coat,S,blue
2905,581,134,92,1,92,708,2021-05-09,5,2021-05-29,51,West Olivertown,Western Australia,Australia,Others,Shirt,Denim,XL,indigo
2906,581,1063,93,2,186,708,2021-05-09,5,2021-05-29,51,West Olivertown,Western Australia,Australia,Others,Trousers,Joggers,L,yellow
2907,581,290,105,2,210,708,2021-05-09,5,2021-05-29,51,West Olivertown,Western Australia,Australia,Others,Shirt,Cuban Collar,XS,yellow
2908,582,216,106,3,318,783,2021-09-03,9,2021-09-18,49,North Avabury,South Australia,Australia,Female,Shirt,Chambray,S,orange
2909,582,21,96,2,192,783,2021-09-03,9,2021-09-18,49,North Avabury,South Australia,Australia,Female,Shirt,Oxford Cloth,S,blue
2910,582,321,109,2,218,783,2021-09-03,9,2021-09-18,49,North Avabury,South Australia,Australia,Female,Shirt,Mandarin Collar,S,orange
2911,582,322,109,1,109,783,2021-09-03,9,2021-09-18,49,North Avabury,South Australia,Australia,Female,Shirt,Mandarin Collar,M,orange
2912,582,618,112,1,112,783,2021-09-03,9,2021-09-18,49,North Avabury,South Australia,Australia,Female,Jacket,Cardigan,L,blue
2913,582,687,113,2,226,783,2021-09-03,9,2021-09-18,49,North Avabury,South Australia,Australia,Female,Jacket,Parka,M,blue
2914,583,801,91,3,273,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Jacket,Pullover,S,violet
2915,583,124,92,2,184,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Shirt,Denim,XL,green
2916,583,327,109,2,218,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Shirt,Mandarin Collar,M,yellow
2917,583,224,106,3,318,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Shirt,Chambray,XL,yellow
2918,583,314,105,2,210,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Shirt,Cuban Collar,XL,violet
2919,583,1047,90,1,90,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Trousers,Relaxed Leg,M,violet
2920,583,1010,106,2,212,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Trousers,Wool,XS,violet
2921,583,1131,102,1,102,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Trousers,Cargo Pants,S,yellow
2922,583,784,91,1,91,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Jacket,Pullover,XL,yellow
2923,583,766,109,3,327,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Jacket,Peacoat,S,violet
2924,583,716,119,1,119,290,2021-04-07,4,2021-04-10,67,West Siennaland,Tasmania,Australia,Male,Jacket,Trench Coat,S,green
2925,584,357,94,1,94,142,2021-06-29,6,2021-07-01,75,Chelseaview,South Australia,Australia,Others,Shirt,Henley,M,orange
2926,584,832,117,2,234,142,2021-06-29,6,2021-07-01,75,Chelseaview,South Australia,Australia,Others,Jacket,Shearling,M,indigo
2927,584,660,93,2,186,142,2021-06-29,6,2021-07-01,75,Chelseaview,South Australia,Australia,Others,Jacket,Coach,XS,violet
2928,584,588,100,2,200,142,2021-06-29,6,2021-07-01,75,Chelseaview,South Australia,Australia,Others,Jacket,Bomber,L,indigo
2929,585,447,107,2,214,844,2021-03-20,3,2021-03-23,63,Alexandraville,South Australia,Australia,Others,Jacket,Denim,M,indigo
2930,585,886,94,2,188,844,2021-03-20,3,2021-03-23,63,Alexandraville,South Australia,Australia,Others,Trousers,Cords,S,yellow
2931,585,456,118,3,354,844,2021-03-20,3,2021-03-23,63,Alexandraville,South Australia,Australia,Others,Jacket,Puffer,S,red
2932,585,401,119,2,238,844,2021-03-20,3,2021-03-23,63,Alexandraville,South Australia,Australia,Others,Shirt,Casual Slim Fit,S,green
2933,585,328,109,1,109,844,2021-03-20,3,2021-03-23,63,Alexandraville,South Australia,Australia,Others,Shirt,Mandarin Collar,L,yellow
2934,586,57,104,3,312,998,2021-02-27,2,2021-03-22,32,Kohlerberg,Queensland,Australia,Others,Shirt,Dress,M,blue
2935,586,411,119,2,238,998,2021-02-27,2,2021-03-22,32,Kohlerberg,Queensland,Australia,Others,Shirt,Casual Slim Fit,S,indigo
2936,586,815,117,2,234,998,2021-02-27,2,2021-03-22,32,Kohlerberg,Queensland,Australia,Others,Jacket,Shearling,XS,yellow
2937,586,523,102,3,306,998,2021-02-27,2,2021-03-22,32,Kohlerberg,Queensland,Australia,Others,Jacket,Windbreaker,L,violet
2938,586,918,96,2,192,998,2021-02-27,2,2021-03-22,32,Kohlerberg,Queensland,Australia,Others,Trousers,Drawstring,L,orange
2939,586,1195,105,2,210,998,2021-02-27,2,2021-03-22,32,Kohlerberg,Queensland,Australia,Others,Trousers,Pleated,XS,orange
